ObjectID,Offense,Day of week,Date,Time,Lattitude,Longitude
378,THEFT,Saturday,12/26/2015,02:52,41.858594819,-87.627214427
379,ROBBERY,Friday,12/25/2015,22:50,41.886792633,-87.743046023
380,THEFT,Saturday,12/26/2015,01:30,41.968238815,-87.728336238
381,WEAPONS VIOLATION,Saturday,12/26/2015,01:10,41.906468353,-87.765810163
382,THEFT,Friday,12/25/2015,19:15,41.79994041,-87.606345145
383,BATTERY,Friday,12/25/2015,22:40,41.886674399,-87.746212783
384,THEFT,Thursday,12/24/2015,22:00,41.762166567,-87.566441838
385,THEFT,Wednesday,12/23/2015,18:30,41.931415764,-87.755276911
386,THEFT,Friday,12/25/2015,14:00,41.885888079,-87.627942238
387,ROBBERY,Friday,12/25/2015,20:00,41.929672072,-87.750173464
388,ROBBERY,Friday,12/25/2015,18:30,41.864246754,-87.710480757
389,ASSAULT,Friday,12/25/2015,17:19,41.9206596,-87.740444827
390,ASSAULT,Friday,12/25/2015,17:45,41.75224293,-87.621410836
391,BATTERY,Friday,12/25/2015,16:44,41.917832929,-87.727802149
392,ROBBERY,Friday,12/25/2015,02:00,41.788796147,-87.709550561
393,THEFT,Tuesday,12/22/2015,19:00,41.841622651,-87.617191438
394,THEFT,Thursday,12/24/2015,19:00,41.737506277,-87.671018666
395,THEFT,Thursday,12/24/2015,23:00,41.786986441,-87.620645234
396,BATTERY,Friday,12/25/2015,07:52,41.87847545,-87.737853246
397,ROBBERY,Friday,12/25/2015,13:20,41.69203308,-87.621042638
398,BATTERY,Friday,12/25/2015,12:35,41.911136255,-87.770820396
399,THEFT,Thursday,12/24/2015,23:30,41.899621011,-87.724984242
400,BATTERY,Friday,12/25/2015,02:30,41.845615296,-87.71238279
401,THEFT,Thursday,12/24/2015,15:00,41.892297367,-87.744071471
402,THEFT,Tuesday,12/22/2015,14:00,41.895925591,-87.647728405
403,ROBBERY,Friday,12/25/2015,02:15,41.894929671,-87.625157838
404,THEFT,Thursday,12/24/2015,22:30,41.889834629,-87.626657467
405,THEFT,Thursday,12/24/2015,14:00,41.760686518,-87.577074069
406,ASSAULT,Thursday,12/24/2015,12:33,41.903890702,-87.632045722
407,THEFT,Thursday,12/24/2015,22:00,41.882134423,-87.682875662
408,BATTERY,Thursday,12/24/2015,12:55,41.877872277,-87.734267661
409,CRIM SEXUAL ASSAULT,Friday,12/25/2015,00:01,41.781669308,-87.612058594
410,THEFT,Friday,12/25/2015,03:20,41.746347275,-87.560942908
411,THEFT,Wednesday,12/23/2015,20:00,41.911313188,-87.675044374
412,THEFT,Friday,12/25/2015,03:30,41.746347275,-87.560942908
413,BATTERY,Friday,12/25/2015,05:10,41.880717961,-87.726408427
414,ASSAULT,Friday,12/25/2015,03:30,41.867013845,-87.625822134
415,BATTERY,Friday,12/25/2015,03:30,41.814041496,-87.666676164
416,THEFT,Friday,12/25/2015,05:45,41.812911029,-87.594485787
417,BATTERY,Friday,12/25/2015,03:00,41.844478895,-87.707780517
418,THEFT,Friday,12/25/2015,00:01,41.757880373,-87.606611128
419,BATTERY,Friday,12/25/2015,03:10,41.671693614,-87.619081765
420,ASSAULT,Friday,12/25/2015,02:45,41.858213251,-87.722440177
421,THEFT,Friday,12/25/2015,00:25,41.792988935,-87.616794286
422,THEFT,Friday,12/25/2015,00:30,41.88705768,-87.647514742
423,BATTERY,Friday,12/25/2015,02:05,41.81970875,-87.613528562
424,THEFT,Wednesday,12/23/2015,21:00,41.91775829,-87.687415476
425,THEFT,Thursday,12/24/2015,19:00,41.857582212,-87.622325051
426,THEFT,Thursday,12/24/2015,23:30,41.983879213,-87.690679417
427,THEFT,Friday,12/25/2015,01:00,41.940538715,-87.656557207
428,BATTERY,Thursday,12/24/2015,22:34,41.808914825,-87.613854819
429,BATTERY,Thursday,12/24/2015,21:00,41.78040529,-87.632633889
430,THEFT,Thursday,12/24/2015,19:00,41.857582212,-87.622325051
431,ROBBERY,Friday,12/25/2015,00:19,41.899383909,-87.771632478
432,WEAPONS VIOLATION,Friday,12/25/2015,00:10,41.776744412,-87.695772496
433,BATTERY,Thursday,12/24/2015,20:30,41.699867564,-87.623611003
434,BATTERY,Friday,12/25/2015,00:10,41.792957582,-87.693778292
435,ROBBERY,Thursday,12/24/2015,23:15,41.911709438,-87.761854699
436,SEX OFFENSE,Thursday,12/24/2015,22:55,41.940412833,-87.651052567
437,BATTERY,Thursday,12/24/2015,19:35,41.742991296,-87.632025815
438,BATTERY,Thursday,12/24/2015,20:57,41.906363332,-87.646588132
439,ASSAULT,Thursday,12/24/2015,06:20,41.708029389,-87.569290282
440,ASSAULT,Thursday,12/24/2015,18:50,41.975049373,-87.822523671
441,THEFT,Thursday,12/24/2015,20:15,41.840270549,-87.70001581
442,BATTERY,Thursday,12/24/2015,21:02,41.837490202,-87.660840305
443,WEAPONS VIOLATION,Thursday,12/24/2015,20:10,41.843825772,-87.712334033
444,BATTERY,Thursday,12/24/2015,20:15,41.868829064,-87.67018253
445,BATTERY,Thursday,12/24/2015,16:15,41.998081928,-87.703327961
446,ASSAULT,Thursday,12/24/2015,15:30,42.012737436,-87.69024548
447,THEFT,Thursday,12/24/2015,19:15,41.743009401,-87.634095927
448,THEFT,Tuesday,12/22/2015,10:15,41.894078738,-87.627797026
449,BATTERY,Thursday,12/24/2015,04:00,41.686597661,-87.630134433
450,THEFT,Thursday,12/24/2015,05:15,41.872213861,-87.677068585
451,THEFT,Wednesday,12/23/2015,08:00,41.748723023,-87.613647818
452,THEFT,Wednesday,12/23/2015,18:00,41.829795772,-87.642428015
453,BATTERY,Wednesday,12/23/2015,22:00,41.685180281,-87.62411657
454,BATTERY,Thursday,12/24/2015,13:30,41.655616434,-87.614110781
455,BATTERY,Thursday,12/24/2015,15:20,41.89493212,-87.625110063
456,ROBBERY,Thursday,12/24/2015,12:30,41.764900898,-87.576943938
457,THEFT,Thursday,12/24/2015,12:00,41.908153686,-87.735068372
458,ROBBERY,Thursday,12/24/2015,13:30,41.898725483,-87.765533447
459,THEFT,Monday,12/21/2015,21:01,41.775079589,-87.6640956
460,ROBBERY,Thursday,12/24/2015,06:30,41.837822981,-87.61825397
461,THEFT,Thursday,12/24/2015,10:55,41.908199751,-87.680553851
462,BATTERY,Thursday,12/24/2015,12:15,41.875291967,-87.723702229
463,THEFT,Thursday,12/24/2015,11:45,41.877558751,-87.730466449
464,ROBBERY,Thursday,12/24/2015,12:50,41.884790951,-87.624469241
465,THEFT,Wednesday,12/23/2015,20:00,41.874606771,-87.688683639
466,THEFT,Wednesday,12/23/2015,21:00,41.969804696,-87.703643447
467,ROBBERY,Thursday,12/24/2015,11:43,41.834273532,-87.619397991
468,THEFT,Wednesday,12/23/2015,15:00,41.752407377,-87.606474967
469,ASSAULT,Thursday,12/24/2015,11:30,41.76517807,-87.645951509
470,THEFT,Wednesday,12/23/2015,22:00,41.908647577,-87.729288655
471,THEFT,Thursday,12/24/2015,01:00,41.929281519,-87.644490214
472,BATTERY,Thursday,12/24/2015,02:00,41.782677169,-87.698672615
473,THEFT,Wednesday,12/23/2015,14:00,41.989044577,-87.662046711
474,THEFT,Wednesday,12/23/2015,20:45,41.877123485,-87.683855474
475,THEFT,Wednesday,12/23/2015,00:01,41.898315757,-87.705290246
476,THEFT,Wednesday,12/23/2015,21:00,41.96522479,-87.719381893
477,THEFT,Wednesday,12/23/2015,21:45,41.916768493,-87.721650584
478,THEFT,Thursday,12/24/2015,08:00,41.998347557,-87.680152053
479,THEFT,Thursday,12/24/2015,06:00,42.007339704,-87.681502399
480,THEFT,Thursday,12/24/2015,07:00,41.932354458,-87.672402503
481,THEFT,Wednesday,12/23/2015,21:00,41.780261052,-87.701952195
482,THEFT,Wednesday,12/23/2015,23:00,41.982178725,-87.711270988
483,THEFT,Thursday,12/24/2015,07:30,41.804379361,-87.584779905
484,THEFT,Wednesday,12/23/2015,22:00,41.685608281,-87.667209244
485,THEFT,Thursday,12/24/2015,00:01,41.671922847,-87.634496118
486,THEFT,Thursday,12/24/2015,05:15,41.869859397,-87.721319639
487,ROBBERY,Thursday,12/24/2015,01:50,41.894023962,-87.749535559
488,THEFT,Wednesday,12/23/2015,21:00,41.963477014,-87.664422013
489,THEFT,Wednesday,12/23/2015,15:00,41.8703325,-87.640820449
490,ROBBERY,Thursday,12/24/2015,00:30,41.870389764,-87.625902397
491,ROBBERY,Thursday,12/24/2015,02:05,41.886800745,-87.645850188
492,BATTERY,Thursday,12/24/2015,02:00,41.93467801,-87.653928911
493,BATTERY,Tuesday,12/22/2015,22:41,41.76331413,-87.587350362
494,THEFT,Thursday,12/24/2015,00:07,41.762223519,-87.6609707
495,WEAPONS VIOLATION,Wednesday,12/23/2015,22:58,41.669834719,-87.640440764
496,ASSAULT,Wednesday,12/23/2015,23:00,41.881982229,-87.697349346
497,ROBBERY,Wednesday,12/23/2015,21:10,41.954169823,-87.740546105
498,ASSAULT,Tuesday,12/22/2015,22:45,41.740614797,-87.705587139
499,ROBBERY,Wednesday,12/23/2015,22:20,41.886038689,-87.769960912
500,ROBBERY,Wednesday,12/23/2015,22:30,41.906144688,-87.735553675
501,THEFT,Wednesday,12/23/2015,16:00,41.768727829,-87.624945647
502,THEFT,Friday,12/18/2015,18:00,41.655085042,-87.605118537
503,ROBBERY,Wednesday,12/23/2015,20:30,41.898438048,-87.769576457
504,THEFT,Wednesday,12/23/2015,18:10,41.783816963,-87.588656379
505,ROBBERY,Wednesday,12/23/2015,20:40,41.697929771,-87.675207439
506,THEFT,Tuesday,12/22/2015,15:00,41.822480624,-87.712294516
507,OFFENSE INVOLVING CHILDREN,Sunday,12/20/2015,19:30,41.784312384,-87.655837702
508,ASSAULT,Wednesday,12/23/2015,18:40,41.779520772,-87.660962362
509,ASSAULT,Wednesday,12/23/2015,14:00,41.975907563,-87.768474495
510,THEFT,Tuesday,12/22/2015,21:00,41.787002551,-87.733999682
511,ROBBERY,Wednesday,12/23/2015,19:25,41.776697189,-87.681005562
512,THEFT,Monday,12/21/2015,18:00,41.758091299,-87.554611718
513,THEFT,Tuesday,12/22/2015,20:45,41.889056178,-87.657350631
514,ASSAULT,Wednesday,12/23/2015,17:45,41.953434892,-87.746523231
515,THEFT,Wednesday,12/23/2015,17:45,41.911111239,-87.638895601
516,THEFT,Tuesday,12/22/2015,15:00,41.906273095,-87.771865981
517,THEFT,Sunday,12/06/2015,12:00,41.972402958,-87.65490716
518,ASSAULT,Wednesday,12/23/2015,17:00,41.863642218,-87.627331436
519,THEFT,Tuesday,12/22/2015,18:00,41.806890268,-87.589834384
520,THEFT,Wednesday,12/23/2015,00:00,41.7511168,-87.563795519
521,THEFT,Tuesday,12/22/2015,19:00,41.873936235,-87.755538111
522,THEFT,Wednesday,12/23/2015,01:00,41.731388396,-87.654423095
523,THEFT,Tuesday,12/22/2015,19:00,41.878738142,-87.736650058
524,THEFT,Wednesday,12/23/2015,01:00,41.830697249,-87.614476891
525,ROBBERY,Tuesday,12/22/2015,22:30,41.816039143,-87.626258734
526,THEFT,Wednesday,12/23/2015,05:30,41.87196373,-87.696989716
527,THEFT,Wednesday,12/23/2015,08:30,41.692600376,-87.702132835
528,THEFT,Tuesday,12/22/2015,19:00,41.876720407,-87.70965832
529,THEFT,Wednesday,12/23/2015,11:00,41.820818801,-87.702944371
530,THEFT,Wednesday,12/23/2015,11:15,41.944304269,-87.671231502
531,THEFT,Tuesday,12/22/2015,21:00,41.920151948,-87.638191311
532,THEFT,Tuesday,12/22/2015,22:30,41.824445732,-87.702762038
533,ASSAULT,Tuesday,12/22/2015,13:00,41.806233246,-87.674628367
534,THEFT,Wednesday,12/23/2015,06:00,41.900106313,-87.731150681
535,THEFT,Tuesday,12/22/2015,22:00,41.772171431,-87.66564719
536,THEFT,Tuesday,12/22/2015,18:00,41.822415518,-87.604102482
537,THEFT,Wednesday,12/23/2015,09:30,41.854271714,-87.624839379
538,THEFT,Tuesday,12/22/2015,06:30,41.942516536,-87.657826451
539,THEFT,Tuesday,12/22/2015,19:30,41.73122433,-87.656850123
540,THEFT,Tuesday,12/22/2015,19:00,41.922875939,-87.639837334
541,THEFT,Friday,12/11/2015,12:00,41.746844986,-87.589373289
542,THEFT,Tuesday,12/22/2015,03:00,41.964833797,-87.691543738
543,ROBBERY,Wednesday,12/23/2015,06:55,41.969471967,-87.680432425
544,THEFT,Tuesday,12/22/2015,08:40,41.863650183,-87.72876889
545,THEFT,Tuesday,12/22/2015,20:50,41.917147832,-87.63877872
546,THEFT,Tuesday,12/22/2015,19:00,41.936740992,-87.664565494
547,BATTERY,Wednesday,12/23/2015,03:10,41.690100049,-87.660492085
548,THEFT,Tuesday,12/22/2015,23:00,41.890724284,-87.642528399
549,BATTERY,Tuesday,12/22/2015,13:00,41.89798354,-87.716397338
550,THEFT,Tuesday,12/22/2015,19:00,41.940720409,-87.659922104
551,ROBBERY,Wednesday,12/23/2015,04:55,41.838162772,-87.637383943
552,BATTERY,Wednesday,12/23/2015,03:30,41.895654421,-87.695931847
553,THEFT,Monday,12/21/2015,12:50,41.905351513,-87.669591641
554,THEFT,Tuesday,12/22/2015,11:55,41.904506196,-87.759729536
555,THEFT,Tuesday,12/22/2015,14:30,41.790857624,-87.607771565
556,ROBBERY,Tuesday,12/22/2015,22:10,41.866843414,-87.669913016
557,BATTERY,Wednesday,12/23/2015,03:40,41.975632839,-87.718733979
558,BATTERY,Tuesday,12/22/2015,23:00,41.970458505,-87.725667592
559,THEFT,Tuesday,12/22/2015,22:00,41.94318793,-87.644733846
560,THEFT,Wednesday,12/23/2015,00:05,41.662574446,-87.643845274
561,THEFT,Wednesday,12/23/2015,03:50,41.76957666,-87.721064063
562,THEFT,Tuesday,12/22/2015,15:00,41.886010845,-87.650985365
563,THEFT,Tuesday,12/22/2015,16:00,41.777810234,-87.611962521
564,THEFT,Tuesday,12/22/2015,21:30,41.925012581,-87.69009096
565,ASSAULT,Wednesday,12/23/2015,00:30,41.762874072,-87.647992068
566,THEFT,Tuesday,12/22/2015,19:45,41.83983071,-87.661718567
567,ASSAULT,Tuesday,12/22/2015,22:45,41.666127421,-87.540298135
568,BATTERY,Tuesday,12/22/2015,21:44,41.786616545,-87.632786263
569,ROBBERY,Tuesday,12/22/2015,20:45,41.974426283,-87.724567076
570,ROBBERY,Tuesday,12/22/2015,21:29,41.760828238,-87.649150075
571,ASSAULT,Tuesday,12/22/2015,17:25,41.692659429,-87.617612314
572,THEFT,Monday,12/21/2015,16:40,41.866477566,-87.653807089
573,ROBBERY,Tuesday,12/22/2015,20:04,41.885927479,-87.633935196
574,ROBBERY,Tuesday,12/22/2015,22:45,41.750261289,-87.616514736
575,THEFT,Tuesday,12/22/2015,06:15,41.792697215,-87.606181304
576,THEFT,Tuesday,12/22/2015,00:00,41.911227164,-87.681129195
577,WEAPONS VIOLATION,Tuesday,12/22/2015,20:24,41.814636707,-87.597833492
578,ASSAULT,Tuesday,12/22/2015,16:05,41.818475845,-87.6970903
579,ROBBERY,Monday,12/21/2015,16:30,41.883732148,-87.7041588
580,THEFT,Tuesday,12/22/2015,17:30,41.73516861,-87.703313645
581,BATTERY,Tuesday,12/22/2015,14:50,41.803143484,-87.60816112
582,ASSAULT,Tuesday,12/22/2015,17:00,41.817200311,-87.699175627
583,THEFT,Monday,12/21/2015,19:00,41.994601805,-87.656014163
584,THEFT,Tuesday,12/22/2015,12:00,42.000201679,-87.691170061
585,THEFT,Tuesday,12/22/2015,19:00,41.884494385,-87.626664906
586,ROBBERY,Tuesday,12/22/2015,10:30,41.828479461,-87.68301183
587,THEFT,Monday,12/21/2015,22:00,41.862535492,-87.652193172
588,ROBBERY,Sunday,12/20/2015,19:00,41.870956379,-87.70643197
589,THEFT,Friday,12/18/2015,20:14,41.766494399,-87.620135291
590,THEFT,Friday,12/18/2015,14:00,41.908750324,-87.68230796
591,THEFT,Tuesday,12/22/2015,16:30,41.794236949,-87.606211574
592,ASSAULT,Tuesday,12/22/2015,12:34,41.773406268,-87.643337792
593,THEFT,Tuesday,12/22/2015,09:00,41.864955779,-87.620958432
594,BATTERY,Monday,12/21/2015,19:30,41.710123655,-87.641703975
595,BATTERY,Tuesday,12/22/2015,15:00,41.858568011,-87.710319284
596,ROBBERY,Tuesday,12/22/2015,15:20,41.779220641,-87.649632877
597,ASSAULT,Tuesday,12/22/2015,15:11,41.906621798,-87.714245933
598,ROBBERY,Tuesday,12/22/2015,14:45,41.687052498,-87.622433875
599,THEFT,Monday,12/21/2015,10:30,41.986566325,-87.771326529
600,THEFT,Monday,12/21/2015,12:00,41.880660786,-87.731186405
601,THEFT,Monday,12/21/2015,22:00,41.782286241,-87.691042805
602,BATTERY,Tuesday,12/22/2015,12:14,41.824271341,-87.633777453
603,BATTERY,Tuesday,12/22/2015,10:50,41.870761846,-87.696017659
604,ASSAULT,Sunday,12/20/2015,21:00,41.742380894,-87.682672136
605,THEFT,Tuesday,12/22/2015,06:30,41.867073338,-87.725850958
606,THEFT,Monday,12/21/2015,07:00,41.898680349,-87.643985382
607,THEFT,Saturday,12/19/2015,19:00,41.954446289,-87.657472556
608,THEFT,Tuesday,12/22/2015,01:30,41.914173986,-87.710197635
609,THEFT,Sunday,12/20/2015,21:00,41.990195472,-87.73836908
610,THEFT,Tuesday,12/22/2015,02:00,41.902448829,-87.69934296
611,THEFT,Monday,12/21/2015,21:00,41.834907625,-87.680301045
612,ASSAULT,Monday,12/21/2015,23:15,41.77719643,-87.660506367
613,BATTERY,Monday,12/21/2015,10:30,41.8811596,-87.755091137
614,THEFT,Monday,12/21/2015,20:00,41.960615918,-87.756152851
615,THEFT,Monday,12/21/2015,22:30,41.982168314,-87.773204185
616,THEFT,Monday,12/21/2015,22:00,41.981599449,-87.770792774
617,THEFT,Monday,12/21/2015,08:30,41.769192612,-87.571490209
618,THEFT,Tuesday,12/22/2015,06:00,41.910452923,-87.679134839
619,THEFT,Tuesday,12/22/2015,00:01,41.744664688,-87.64508204
620,THEFT,Sunday,12/13/2015,20:00,41.760282858,-87.572464268
621,BATTERY,Tuesday,12/22/2015,07:26,41.946237139,-87.738057503
622,THEFT,Tuesday,12/22/2015,04:09,41.935730359,-87.77369157
623,ASSAULT,Tuesday,12/22/2015,03:25,41.932397149,-87.733143979
624,THEFT,Tuesday,12/22/2015,01:50,41.912696643,-87.716630417
625,THEFT,Tuesday,12/22/2015,02:58,41.795306819,-87.799085748
626,THEFT,Monday,12/21/2015,23:00,41.890081373,-87.64789741
627,THEFT,Monday,12/21/2015,02:00,41.891387635,-87.647898136
628,THEFT,Monday,12/21/2015,21:45,41.931125217,-87.687868639
629,BATTERY,Monday,12/21/2015,18:41,41.89497206,-87.635669322
630,BATTERY,Monday,12/21/2015,22:30,41.953643409,-87.72801475
631,ROBBERY,Monday,12/21/2015,23:15,41.745283538,-87.608706322
632,ASSAULT,Monday,12/21/2015,21:03,41.879496703,-87.627043113
633,THEFT,Monday,12/21/2015,22:00,41.727681895,-87.661609406
634,THEFT,Monday,12/21/2015,21:15,41.699797091,-87.629554895
635,THEFT,Monday,12/21/2015,19:00,41.843016958,-87.61722727
636,ROBBERY,Monday,12/21/2015,19:34,41.777750747,-87.600396201
637,THEFT,Saturday,12/19/2015,20:00,41.907334049,-87.710462534
638,ASSAULT,Sunday,12/20/2015,07:50,41.93827759,-87.746868037
639,THEFT,Monday,12/21/2015,17:00,41.802137724,-87.703806024
640,THEFT,Friday,12/18/2015,19:00,41.908248223,-87.71002015
641,BATTERY,Monday,12/21/2015,14:55,41.925117148,-87.751894274
642,THEFT,Monday,12/21/2015,17:45,41.92263356,-87.686223528
643,THEFT,Monday,12/21/2015,15:30,41.91057381,-87.637608236
644,THEFT,Monday,12/21/2015,17:30,41.887443217,-87.712381872
645,BATTERY,Monday,12/21/2015,16:30,41.968015993,-87.760873695
646,THEFT,Friday,12/18/2015,22:00,41.912398692,-87.71175796
647,THEFT,Monday,12/21/2015,05:00,41.678851759,-87.637119039
648,ROBBERY,Sunday,12/20/2015,21:00,41.702282173,-87.535283936
649,BATTERY,Monday,12/21/2015,15:05,41.987908651,-87.660201114
650,THEFT,Monday,12/21/2015,14:37,41.908190024,-87.674047826
651,WEAPONS VIOLATION,Monday,12/21/2015,12:40,41.712655737,-87.621774587
652,THEFT,Sunday,12/20/2015,21:00,41.772552309,-87.706459936
653,THEFT,Monday,12/21/2015,14:00,41.884484068,-87.623213022
654,THEFT,Friday,12/18/2015,19:00,41.72991452,-87.660457782
655,THEFT,Monday,12/21/2015,10:00,41.895096234,-87.671005407
656,THEFT,Sunday,12/20/2015,23:00,41.921492067,-87.703516073
657,THEFT,Monday,12/21/2015,02:00,41.877618019,-87.680567743
658,ROBBERY,Tuesday,12/15/2015,06:10,41.929943088,-87.727779503
659,BATTERY,Monday,12/21/2015,11:00,41.965392751,-87.657908419
660,ASSAULT,Monday,12/21/2015,13:45,41.965380265,-87.659052093
661,THEFT,Friday,12/18/2015,18:00,41.654351068,-87.604058309
662,THEFT,Thursday,12/17/2015,00:00,41.72991452,-87.660457782
663,THEFT,Tuesday,12/15/2015,16:00,41.742971717,-87.582880965
664,THEFT,Sunday,12/20/2015,16:00,41.872206708,-87.6308611
665,ROBBERY,Monday,12/21/2015,10:55,41.823822003,-87.617855783
666,THEFT,Sunday,12/20/2015,02:30,41.885635134,-87.649182539
667,THEFT,Wednesday,12/16/2015,17:00,41.904318172,-87.665072945
668,THEFT,Sunday,12/20/2015,23:00,41.871807097,-87.711479477
669,THEFT,Sunday,12/20/2015,14:00,41.92224127,-87.758997496
670,THEFT,Sunday,12/20/2015,22:30,41.985421498,-87.829756604
671,THEFT,Monday,12/21/2015,08:00,41.857938856,-87.657300344
672,THEFT,Sunday,12/20/2015,20:00,41.704606609,-87.617351658
673,THEFT,Monday,12/21/2015,09:45,41.900661866,-87.684520624
674,THEFT,Sunday,12/20/2015,13:00,41.751004623,-87.558944779
675,THEFT,Saturday,12/19/2015,20:00,41.901947868,-87.645213866
676,ASSAULT,Saturday,12/19/2015,15:00,41.752147383,-87.603989513
677,THEFT,Sunday,12/20/2015,21:00,41.946024834,-87.64646406
678,THEFT,Sunday,12/20/2015,13:00,41.842055983,-87.618471075
679,THEFT,Sunday,12/20/2015,22:00,41.834552992,-87.614485119
680,THEFT,Friday,12/18/2015,07:28,41.723106157,-87.617805683
681,BATTERY,Sunday,12/20/2015,22:37,41.71909918,-87.655325332
682,THEFT,Sunday,12/20/2015,22:00,41.749127355,-87.557699388
683,ASSAULT,Sunday,12/20/2015,23:35,41.924248302,-87.745636923
684,WEAPONS VIOLATION,Sunday,12/20/2015,22:42,41.757873412,-87.602916778
685,THEFT,Sunday,12/20/2015,18:30,41.73165015,-87.665370904
686,BATTERY,Sunday,12/20/2015,21:45,41.664498624,-87.640260091
687,THEFT,Sunday,12/20/2015,19:15,41.908190024,-87.674047826
688,THEFT,Sunday,12/20/2015,09:00,41.898842522,-87.736657616
689,THEFT,Friday,12/18/2015,15:00,41.808696192,-87.599251274
690,BATTERY,Sunday,12/20/2015,16:00,41.891133566,-87.624134682
691,ROBBERY,Sunday,12/20/2015,13:09,41.755239122,-87.635630755
692,ROBBERY,Sunday,12/20/2015,16:30,41.902605543,-87.730480683
693,BATTERY,Sunday,12/20/2015,16:03,41.769186943,-87.625523451
694,THEFT,Sunday,12/20/2015,15:00,41.806977592,-87.616524724
695,ROBBERY,Sunday,12/20/2015,15:00,41.752885677,-87.549008833
696,THEFT,Sunday,12/13/2015,00:00,41.904334636,-87.665072774
697,THEFT,Friday,12/18/2015,17:00,41.949465178,-87.643111314
698,THEFT,Thursday,12/17/2015,22:00,41.926511546,-87.710106985
699,THEFT,Sunday,12/20/2015,15:30,41.755505321,-87.623089991
700,BATTERY,Sunday,12/20/2015,11:00,41.664764882,-87.629431473
701,BATTERY,Sunday,12/20/2015,11:20,41.764378943,-87.671090591
702,THEFT,Sunday,12/20/2015,02:00,41.842695834,-87.61721984
703,THEFT,Sunday,12/20/2015,13:30,41.880002373,-87.641134667
704,ASSAULT,Sunday,12/20/2015,11:00,41.894239259,-87.681904413
