Offense_ID,Offense,Classification
1027,larceny,ROBBERY
1028,aggravated-assault,ROBBERY
1029,larceny,ROBBERY
1030,larceny,ROBBERY
1031,larceny,ROBBERY
1032,larceny,ROBBERY
1033,larceny,ROBBERY
1034,larceny,ROBBERY
1035,larceny,ROBBERY
1036,larceny,ROBBERY
1037,larceny,ROBBERY
1038,larceny,ROBBERY
1039,larceny,ROBBERY
1040,larceny,ROBBERY
1041,larceny,ROBBERY
1042,larceny,ROBBERY
1043,larceny,ROBBERY
1044,aggravated-assault,ROBBERY
1045,larceny,ROBBERY
1046,larceny,ROBBERY
1047,larceny,ROBBERY
1048,larceny,ROBBERY
1049,aggravated-assault,ASSAULT
1050,larceny,ROBBERY
1051,larceny,ROBBERY
1052,larceny,ROBBERY
1053,larceny,ROBBERY
1054,larceny,ROBBERY
1055,larceny,ROBBERY
1056,larceny,ROBBERY
1057,aggravated-assault,ASSAULT
1058,larceny,ROBBERY
1059,aggravated-assault,ROBBERY
1060,larceny,ROBBERY
1061,larceny,ROBBERY
1062,larceny,ROBBERY
1063,larceny,ROBBERY
1064,larceny,ROBBERY
1065,larceny,ROBBERY
1066,larceny,ROBBERY
1067,larceny,ROBBERY
1068,aggravated-assault,ASSAULT
1069,larceny,ROBBERY
1070,larceny,ROBBERY
1071,larceny,ROBBERY
1072,larceny,ROBBERY
1073,aggravated-assault,ASSAULT
1074,aggravated-assault,ASSAULT
1075,larceny,ROBBERY
1076,larceny,ROBBERY
1077,larceny,ROBBERY
1078,larceny,ROBBERY
1079,larceny,ROBBERY
1080,larceny,ROBBERY
1081,larceny,ROBBERY
1082,larceny,ROBBERY
1083,larceny,ROBBERY
1084,aggravated-assault,ROBBERY
1085,robbery,ROBBERY
1086,aggravated-assault,ASSAULT
1087,larceny,ROBBERY
1088,larceny,ROBBERY
1089,larceny,ROBBERY
1090,robbery,ROBBERY
1091,aggravated-assault,ASSAULT
1092,aggravated-assault,ROBBERY
1093,larceny,ROBBERY
1094,aggravated-assault,ASSAULT
1095,larceny,ROBBERY
1096,larceny,ROBBERY
1097,larceny,ROBBERY
1098,larceny,ROBBERY
1099,larceny,ROBBERY
1100,larceny,ROBBERY
1101,larceny,ROBBERY
1102,aggravated-assault,ASSAULT
1103,larceny,ROBBERY
1104,larceny,ROBBERY
1105,larceny,ROBBERY
1106,aggravated-assault,ASSAULT
1107,larceny,ROBBERY
1108,larceny,ROBBERY
1109,larceny,ROBBERY
1110,larceny,ROBBERY
1111,larceny,ROBBERY
1112,larceny,ROBBERY
1113,larceny,ROBBERY
1114,aggravated-assault,ROBBERY
1115,larceny,ROBBERY
1116,larceny,ROBBERY
1117,robbery,ROBBERY
1118,larceny,ROBBERY
1119,larceny,ROBBERY
1120,larceny,ROBBERY
1121,robbery,ROBBERY
1122,robbery,ROBBERY
1123,larceny,ROBBERY
1124,robbery,ROBBERY
1125,aggravated-assault,ASSAULT
1126,larceny,ROBBERY
1127,larceny,ROBBERY
1128,larceny,ROBBERY
1129,aggravated-assault,ASSAULT
1130,aggravated-assault,ASSAULT
1131,larceny,ROBBERY
1132,robbery,ROBBERY
1133,robbery,ROBBERY
1134,robbery,ROBBERY
1135,larceny,ROBBERY
1136,larceny,ROBBERY
1137,larceny,ROBBERY
1138,robbery,ROBBERY
1139,larceny,ROBBERY
1140,robbery,ROBBERY
1141,larceny,ROBBERY
1142,larceny,ROBBERY
1143,larceny,ROBBERY
1144,larceny,ROBBERY
1145,larceny,ROBBERY
1146,larceny,ROBBERY
1147,larceny,ROBBERY
1148,aggravated-assault,ROBBERY
1149,larceny,ROBBERY
1150,larceny,ROBBERY
1151,larceny,ROBBERY
1152,larceny,ROBBERY
1153,robbery,ROBBERY
1154,larceny,ROBBERY
1155,larceny,ROBBERY
1156,larceny,ROBBERY
1157,aggravated-assault,ROBBERY
1158,robbery,ROBBERY
1159,aggravated-assault,ROBBERY
1160,larceny,ROBBERY
1161,larceny,ROBBERY
1162,larceny,ROBBERY
1163,larceny,ROBBERY
1164,robbery,ROBBERY
1165,larceny,ROBBERY
1166,larceny,ROBBERY
1167,larceny,ROBBERY
1168,larceny,ROBBERY
1169,larceny,ROBBERY
1170,larceny,ROBBERY
1171,larceny,ROBBERY
1172,larceny,ROBBERY
1173,larceny,ROBBERY
1174,robbery,ROBBERY
1175,larceny,ROBBERY
1176,larceny,ROBBERY
1177,aggravated-assault,ROBBERY
1178,aggravated-assault,ASSAULT
1179,aggravated-assault,ASSAULT
1180,larceny,ROBBERY
1181,larceny,ROBBERY
1182,aggravated-assault,ASSAULT
1183,larceny,ROBBERY
1184,larceny,ROBBERY
1185,robbery,ROBBERY
1186,aggravated-assault,ASSAULT
1187,larceny,ROBBERY
1188,larceny,ROBBERY
1189,larceny,ROBBERY
1190,larceny,ROBBERY
1191,larceny,ROBBERY
1192,larceny,ROBBERY
1193,aggravated-assault,ASSAULT
1194,larceny,ROBBERY
1195,larceny,ROBBERY
1196,larceny,ROBBERY
1197,larceny,ROBBERY
1198,larceny,ROBBERY
1199,larceny,ROBBERY
1200,larceny,ROBBERY
1201,aggravated-assault,ASSAULT
1202,larceny,ROBBERY
1203,robbery,ROBBERY
1204,larceny,ROBBERY
1205,aggravated-assault,ROBBERY
1206,robbery,ROBBERY
1207,larceny,ROBBERY
1208,aggravated-assault,ASSAULT
1209,larceny,ROBBERY
1210,larceny,ROBBERY
1211,robbery,ROBBERY
1212,aggravated-assault,ASSAULT
1213,larceny,ROBBERY
1214,robbery,ROBBERY
1215,larceny,ROBBERY
1216,larceny,ROBBERY
1217,larceny,ROBBERY
1218,aggravated-assault,ROBBERY
1219,robbery,ROBBERY
1220,larceny,ROBBERY
1221,larceny,ROBBERY
1222,larceny,ROBBERY
1223,larceny,ROBBERY
1224,larceny,ROBBERY
1225,larceny,ROBBERY
1226,larceny,ROBBERY
1227,larceny,ROBBERY
1228,larceny,ROBBERY
1229,larceny,ROBBERY
1230,aggravated-assault,ROBBERY
1231,larceny,ROBBERY
1232,larceny,ROBBERY
1233,larceny,ROBBERY
1234,larceny,ROBBERY
1235,larceny,ROBBERY
1236,larceny,ROBBERY
1237,larceny,ROBBERY
1238,larceny,ROBBERY
1239,larceny,ROBBERY
1240,larceny,ROBBERY
1241,aggravated-assault,ROBBERY
1242,aggravated-assault,ROBBERY
1243,larceny,ROBBERY
1244,larceny,ROBBERY
1245,larceny,ROBBERY
1246,larceny,ROBBERY
1247,aggravated-assault,ASSAULT
1248,larceny,ROBBERY
1249,larceny,ROBBERY
1250,aggravated-assault,ASSAULT
1251,larceny,ROBBERY
1252,larceny,ROBBERY
1253,larceny,ROBBERY
1254,larceny,ROBBERY
1255,larceny,ROBBERY
1256,larceny,ROBBERY
1257,larceny,ROBBERY
1258,aggravated-assault,ROBBERY
1259,larceny,ROBBERY
1260,larceny,ROBBERY
1261,larceny,ROBBERY
1262,larceny,ROBBERY
1263,larceny,ROBBERY
1264,larceny,ROBBERY
1265,larceny,ROBBERY
1266,larceny,ROBBERY
1267,larceny,ROBBERY
1268,larceny,ROBBERY
1269,larceny,ROBBERY
1270,aggravated-assault,ROBBERY
1271,larceny,ROBBERY
1272,larceny,ROBBERY
1273,robbery,ROBBERY
1274,larceny,ROBBERY
1275,robbery,ROBBERY
1276,aggravated-assault,ROBBERY
1277,larceny,ROBBERY
1278,larceny,ROBBERY
1279,larceny,ROBBERY
1280,larceny,ROBBERY
1281,aggravated-assault,ROBBERY
1282,robbery,ROBBERY
1283,larceny,ROBBERY
1284,larceny,ROBBERY
1285,larceny,ROBBERY
1286,larceny,ROBBERY
1287,larceny,ROBBERY
1288,larceny,ROBBERY
1289,larceny,ROBBERY
1290,aggravated-assault,ASSAULT
1291,aggravated-assault,ROBBERY
1292,larceny,ROBBERY
1293,larceny,ROBBERY
1294,larceny,ROBBERY
1295,larceny,ROBBERY
1296,larceny,ROBBERY
1297,robbery,ROBBERY
1298,larceny,ROBBERY
1299,larceny,ROBBERY
1300,larceny,ROBBERY
1301,larceny,ROBBERY
1302,larceny,ROBBERY
1303,larceny,ROBBERY
1304,robbery,ROBBERY
1305,larceny,ROBBERY
1306,larceny,ROBBERY
1307,larceny,ROBBERY
1308,larceny,ROBBERY
1309,larceny,ROBBERY
1310,larceny,ROBBERY
1311,aggravated-assault,ASSAULT
1312,larceny,ROBBERY
1313,larceny,ROBBERY
1314,larceny,ROBBERY
1315,larceny,ROBBERY
1316,larceny,ROBBERY
1317,larceny,ROBBERY
1318,larceny,ROBBERY
1319,aggravated-assault,ASSAULT
1320,larceny,ROBBERY
1321,aggravated-assault,ASSAULT
1322,larceny,ROBBERY
1323,robbery,ROBBERY
1324,aggravated-assault,ROBBERY
1325,larceny,ROBBERY
1326,larceny,ROBBERY
1327,larceny,ROBBERY
1328,larceny,ROBBERY
1329,larceny,ROBBERY
1330,larceny,ROBBERY
1331,aggravated-assault,ROBBERY
1332,larceny,ROBBERY
1333,larceny,ROBBERY
1334,larceny,ROBBERY
1335,larceny,ROBBERY
1336,aggravated-assault,ASSAULT
1337,larceny,ROBBERY
1338,larceny,ROBBERY
1339,larceny,ROBBERY
1340,larceny,ROBBERY
1341,aggravated-assault,ROBBERY
1342,larceny,ROBBERY
1343,aggravated-assault,ASSAULT
1344,larceny,ROBBERY
1345,robbery,ROBBERY
1346,aggravated-assault,ROBBERY
1347,robbery,ROBBERY
1348,larceny,ROBBERY
1349,larceny,ROBBERY
1350,larceny,ROBBERY
1351,larceny,ROBBERY
1352,larceny,ROBBERY
1353,larceny,ROBBERY
1354,larceny,ROBBERY
1355,larceny,ROBBERY
1356,larceny,ROBBERY
1357,larceny,ROBBERY
1358,larceny,ROBBERY
1359,larceny,ROBBERY
1360,aggravated-assault,ROBBERY
1361,larceny,ROBBERY
1362,larceny,ROBBERY
1363,larceny,ROBBERY
1364,aggravated-assault,ROBBERY
1365,larceny,ROBBERY
1366,larceny,ROBBERY
1367,larceny,ROBBERY
1368,larceny,ROBBERY
1369,larceny,ROBBERY
1370,larceny,ROBBERY
1371,larceny,ROBBERY
1372,larceny,ROBBERY
1373,larceny,ROBBERY
1374,larceny,ROBBERY
1375,larceny,ROBBERY
1376,aggravated-assault,ROBBERY
1377,larceny,ROBBERY
1378,larceny,ROBBERY
1379,larceny,ROBBERY
1380,larceny,ROBBERY
1381,larceny,ROBBERY
1382,robbery,ROBBERY
1383,larceny,ROBBERY
1384,larceny,ROBBERY
1385,larceny,ROBBERY
1386,aggravated-assault,ROBBERY
1387,larceny,ROBBERY
1388,larceny,ROBBERY
1389,larceny,ROBBERY
1390,robbery,ROBBERY
1391,larceny,ROBBERY
1392,robbery,ROBBERY
1393,aggravated-assault,ASSAULT
1394,larceny,ROBBERY
1395,larceny,ROBBERY
1396,aggravated-assault,ROBBERY
1397,larceny,ROBBERY
1398,larceny,ROBBERY
1399,larceny,ROBBERY
1400,larceny,ROBBERY
1401,larceny,ROBBERY
1402,larceny,ROBBERY
1403,larceny,ROBBERY
1404,larceny,ROBBERY
1405,larceny,ROBBERY
1406,larceny,ROBBERY
1407,larceny,ROBBERY
1408,robbery,ROBBERY
1409,larceny,ROBBERY
1410,larceny,ROBBERY
1411,larceny,ROBBERY
1412,larceny,ROBBERY
1413,larceny,ROBBERY
1414,larceny,ROBBERY
1415,larceny,ROBBERY
1416,larceny,ROBBERY
1417,robbery,ROBBERY
1418,larceny,ROBBERY
1419,aggravated-assault,ROBBERY
1420,aggravated-assault,ROBBERY
1421,larceny,ROBBERY
1422,larceny,ROBBERY
1423,larceny,ROBBERY
1424,larceny,ROBBERY
1425,larceny,ROBBERY
1426,larceny,ROBBERY
1427,larceny,ROBBERY
1428,larceny,ROBBERY
1429,aggravated-assault,ASSAULT
1430,aggravated-assault,ASSAULT
1431,larceny,ROBBERY
1432,robbery,ROBBERY
1433,larceny,ROBBERY
1434,larceny,ROBBERY
1435,larceny,ROBBERY
1436,larceny,ROBBERY
1437,aggravated-assault,ROBBERY
1438,aggravated-assault,ROBBERY
1439,robbery,ROBBERY
1440,larceny,ROBBERY
1441,aggravated-assault,ASSAULT
1442,larceny,ROBBERY
1443,larceny,ROBBERY
1444,aggravated-assault,ASSAULT
1445,larceny,ROBBERY
1446,larceny,ROBBERY
1447,larceny,ROBBERY
1448,larceny,ROBBERY
1449,aggravated-assault,ASSAULT
1450,aggravated-assault,ROBBERY
1451,larceny,ROBBERY
1452,larceny,ROBBERY
1453,larceny,ROBBERY
1454,robbery,ROBBERY
1455,aggravated-assault,ASSAULT
1456,larceny,ROBBERY
1457,robbery,ROBBERY
1458,larceny,ROBBERY
1459,larceny,ROBBERY
1460,larceny,ROBBERY
1461,aggravated-assault,ASSAULT
1462,aggravated-assault,ROBBERY
1463,larceny,ROBBERY
1464,larceny,ROBBERY
1465,robbery,ROBBERY
1466,aggravated-assault,ROBBERY
1467,larceny,ROBBERY
1468,larceny,ROBBERY
1469,larceny,ROBBERY
1470,robbery,ROBBERY
1471,larceny,ROBBERY
1472,larceny,ROBBERY
1473,larceny,ROBBERY
1474,aggravated-assault,ROBBERY
1475,larceny,ROBBERY
1476,larceny,ROBBERY
1477,larceny,ROBBERY
1478,larceny,ROBBERY
1479,larceny,ROBBERY
1480,robbery,ROBBERY
1481,larceny,ROBBERY
1482,larceny,ROBBERY
1483,larceny,ROBBERY
1484,aggravated-assault,ASSAULT
1485,larceny,ROBBERY
1486,aggravated-assault,ASSAULT
1487,larceny,ROBBERY
1488,larceny,ROBBERY
1489,robbery,ROBBERY
1490,larceny,ROBBERY
1491,larceny,ROBBERY
1492,larceny,ROBBERY
1493,larceny,ROBBERY
1494,larceny,ROBBERY
1495,larceny,ROBBERY
1496,larceny,ROBBERY
1497,larceny,ROBBERY
1498,larceny,ROBBERY
1499,aggravated-assault,ROBBERY
1500,larceny,ROBBERY
1501,larceny,ROBBERY
1502,robbery,ROBBERY
1503,robbery,ROBBERY
1504,larceny,ROBBERY
1505,aggravated-assault,ASSAULT
1506,larceny,ROBBERY
1507,larceny,ROBBERY
1508,robbery,ROBBERY
1509,larceny,ROBBERY
1510,larceny,ROBBERY
1511,aggravated-assault,ASSAULT
1512,larceny,ROBBERY
1513,larceny,ROBBERY
1514,larceny,ROBBERY
1515,larceny,ROBBERY
1516,larceny,ROBBERY
1517,larceny,ROBBERY
1518,larceny,ROBBERY
1519,larceny,ROBBERY
1520,larceny,ROBBERY
1521,aggravated-assault,ASSAULT
1522,larceny,ROBBERY
1523,larceny,ROBBERY
1524,larceny,ROBBERY
1525,larceny,ROBBERY
1526,larceny,ROBBERY
1527,larceny,ROBBERY
1528,larceny,ROBBERY
1529,aggravated-assault,ASSAULT
1530,larceny,ROBBERY
1531,larceny,ROBBERY
1532,larceny,ROBBERY
1533,larceny,ROBBERY
1534,robbery,ROBBERY
1535,aggravated-assault,ASSAULT
1536,larceny,ROBBERY
1537,larceny,ROBBERY
1538,larceny,ROBBERY
1539,aggravated-assault,ROBBERY
1540,aggravated-assault,ROBBERY
1541,larceny,ROBBERY
1542,larceny,ROBBERY
1543,larceny,ROBBERY
1544,larceny,ROBBERY
1545,larceny,ROBBERY
1546,larceny,ROBBERY
1547,larceny,ROBBERY
1548,larceny,ROBBERY
1549,larceny,ROBBERY
1550,aggravated-assault,ROBBERY
1551,larceny,ROBBERY
1552,larceny,ROBBERY
1553,larceny,ROBBERY
1554,larceny,ROBBERY
1555,aggravated-assault,ROBBERY
1556,larceny,ROBBERY
1557,larceny,ROBBERY
1558,larceny,ROBBERY
1559,aggravated-assault,ASSAULT
1560,larceny,ROBBERY
1561,larceny,ROBBERY
1562,larceny,ROBBERY
1563,larceny,ROBBERY
1564,aggravated-assault,ASSAULT
1565,aggravated-assault,ASSAULT
1566,larceny,ROBBERY
1567,larceny,ROBBERY
1568,larceny,ROBBERY
1569,larceny,ROBBERY
1570,aggravated-assault,ASSAULT
1571,larceny,ROBBERY
1572,larceny,ROBBERY
1573,larceny,ROBBERY
1574,larceny,ROBBERY
1575,larceny,ROBBERY
1576,larceny,ROBBERY
1577,larceny,ROBBERY
1578,larceny,ROBBERY
1579,larceny,ROBBERY
1580,larceny,ROBBERY
1581,larceny,ROBBERY
1582,larceny,ROBBERY
1583,aggravated-assault,ROBBERY
1584,larceny,ROBBERY
1585,aggravated-assault,ROBBERY
1586,larceny,ROBBERY
1587,larceny,ROBBERY
1588,larceny,ROBBERY
1589,larceny,ROBBERY
1590,robbery,ROBBERY
1591,larceny,ROBBERY
1592,larceny,ROBBERY
1593,aggravated-assault,ROBBERY
1594,larceny,ROBBERY
1595,aggravated-assault,ASSAULT
1596,larceny,ROBBERY
1597,larceny,ROBBERY
1598,larceny,ROBBERY
1599,larceny,ROBBERY
1600,aggravated-assault,ASSAULT
1601,larceny,ROBBERY
1602,larceny,ROBBERY
1603,aggravated-assault,ROBBERY
1604,larceny,ROBBERY
1605,larceny,ROBBERY
1606,larceny,ROBBERY
1607,robbery,ROBBERY
1608,aggravated-assault,ROBBERY
1609,larceny,ROBBERY
1610,aggravated-assault,ROBBERY
1611,larceny,ROBBERY
1612,larceny,ROBBERY
1613,robbery,ROBBERY
1614,aggravated-assault,ASSAULT
1615,larceny,ROBBERY
1616,aggravated-assault,ROBBERY
1617,larceny,ROBBERY
1618,aggravated-assault,ASSAULT
1619,larceny,ROBBERY
1620,larceny,ROBBERY
1621,larceny,ROBBERY
1622,larceny,ROBBERY
1623,aggravated-assault,ASSAULT
1624,larceny,ROBBERY
1625,aggravated-assault,ASSAULT
1626,larceny,ROBBERY
1627,larceny,ROBBERY
1628,larceny,ROBBERY
1629,robbery,ROBBERY
1630,larceny,ROBBERY
1631,larceny,ROBBERY
1632,larceny,ROBBERY
1633,larceny,ROBBERY
1634,larceny,ROBBERY
1635,aggravated-assault,ROBBERY
1636,aggravated-assault,ROBBERY
1637,larceny,ROBBERY
1638,aggravated-assault,ASSAULT
1639,larceny,ROBBERY
1640,larceny,ROBBERY
1641,larceny,ROBBERY
1642,aggravated-assault,ASSAULT
1643,larceny,ROBBERY
1644,larceny,ROBBERY
1645,larceny,ROBBERY
1646,aggravated-assault,ASSAULT
1647,larceny,ROBBERY
1648,larceny,ROBBERY
1649,larceny,ROBBERY
1650,larceny,ROBBERY
1651,larceny,ROBBERY
1652,larceny,ROBBERY
1653,larceny,ROBBERY
1654,aggravated-assault,ASSAULT
1655,aggravated-assault,ASSAULT
1656,larceny,ROBBERY
1657,robbery,ROBBERY
1658,larceny,ROBBERY
1659,robbery,ROBBERY
1660,larceny,ROBBERY
1661,larceny,ROBBERY
1662,larceny,ROBBERY
1663,robbery,ROBBERY
1664,aggravated-assault,ASSAULT
1665,larceny,ROBBERY
1666,robbery,ROBBERY
1667,aggravated-assault,ROBBERY
1668,aggravated-assault,ROBBERY
1669,larceny,ROBBERY
1670,larceny,ROBBERY
1671,larceny,ROBBERY
1672,larceny,ROBBERY
1673,larceny,ROBBERY
1674,aggravated-assault,ASSAULT
1675,aggravated-assault,ASSAULT
1676,aggravated-assault,ROBBERY
1677,larceny,ROBBERY
1678,larceny,ROBBERY
1679,larceny,ROBBERY
1680,larceny,ROBBERY
1681,larceny,ROBBERY
1682,larceny,ROBBERY
1683,aggravated-assault,ASSAULT
1684,larceny,ROBBERY
1685,larceny,ROBBERY
1686,larceny,ROBBERY
1687,larceny,ROBBERY
1688,aggravated-assault,ASSAULT
1689,larceny,ROBBERY
1690,larceny,ROBBERY
1691,larceny,ROBBERY
1692,larceny,ROBBERY
1693,larceny,ROBBERY
1694,larceny,ROBBERY
1695,larceny,ROBBERY
1696,aggravated-assault,ASSAULT
1697,larceny,ROBBERY
1698,larceny,ROBBERY
1699,aggravated-assault,ROBBERY
1700,larceny,ROBBERY
1701,larceny,ROBBERY
1702,robbery,ROBBERY
1703,larceny,ROBBERY
1704,larceny,ROBBERY
1705,larceny,ROBBERY
1706,aggravated-assault,ASSAULT
1707,aggravated-assault,ROBBERY
1708,larceny,ROBBERY
1709,larceny,ROBBERY
1710,larceny,ROBBERY
1711,larceny,ROBBERY
1712,larceny,ROBBERY
1713,larceny,ROBBERY
1714,robbery,ROBBERY
1715,larceny,ROBBERY
1716,larceny,ROBBERY
1717,aggravated-assault,ASSAULT
1718,larceny,ROBBERY
1719,robbery,ROBBERY
1720,larceny,ROBBERY
1721,robbery,ROBBERY
1722,larceny,ROBBERY
1723,larceny,ROBBERY
1724,larceny,ROBBERY
1725,larceny,ROBBERY
1726,aggravated-assault,ASSAULT
1727,larceny,ROBBERY
1728,larceny,ROBBERY
1729,robbery,ROBBERY
1730,larceny,ROBBERY
1731,larceny,ROBBERY
1732,larceny,ROBBERY
1733,larceny,ROBBERY
1734,larceny,ROBBERY
1735,larceny,ROBBERY
1736,larceny,ROBBERY
1737,larceny,ROBBERY
1738,robbery,ROBBERY
1739,larceny,ROBBERY
1740,aggravated-assault,ROBBERY
1741,larceny,ROBBERY
1742,larceny,ROBBERY
1743,aggravated-assault,ASSAULT
1744,larceny,ROBBERY
1745,larceny,ROBBERY
1746,larceny,ROBBERY
1747,larceny,ROBBERY
1748,aggravated-assault,ASSAULT
1749,larceny,ROBBERY
1750,larceny,ROBBERY
1751,larceny,ROBBERY
1752,aggravated-assault,ROBBERY
1753,larceny,ROBBERY
1754,aggravated-assault,ROBBERY
1755,aggravated-assault,ROBBERY
1756,robbery,ROBBERY
1757,larceny,ROBBERY
1758,larceny,ROBBERY
1759,larceny,ROBBERY
1760,larceny,ROBBERY
1761,larceny,ROBBERY
1762,larceny,ROBBERY
1763,larceny,ROBBERY
1764,larceny,ROBBERY
1765,larceny,ROBBERY
1766,larceny,ROBBERY
1767,larceny,ROBBERY
1768,aggravated-assault,ROBBERY
1769,larceny,ROBBERY
1770,larceny,ROBBERY
1771,larceny,ROBBERY
1772,larceny,ROBBERY
1773,larceny,ROBBERY
1774,larceny,ROBBERY
1775,larceny,ROBBERY
1776,larceny,ROBBERY
1777,larceny,ROBBERY
1778,larceny,ROBBERY
1779,robbery,ROBBERY
1780,larceny,ROBBERY
1781,larceny,ROBBERY
1782,larceny,ROBBERY
1783,aggravated-assault,ASSAULT
1784,larceny,ROBBERY
1785,larceny,ROBBERY
1786,larceny,ROBBERY
1787,robbery,ROBBERY
1788,aggravated-assault,ASSAULT
1789,larceny,ROBBERY
1790,larceny,ROBBERY
1791,larceny,ROBBERY
1792,robbery,ROBBERY
1793,larceny,ROBBERY
1794,larceny,ROBBERY
1795,larceny,ROBBERY
1796,larceny,ROBBERY
1797,larceny,ROBBERY
1798,larceny,ROBBERY
1799,larceny,ROBBERY
1800,larceny,ROBBERY
1801,aggravated-assault,ROBBERY
1802,robbery,ROBBERY
1803,larceny,ROBBERY
1804,larceny,ROBBERY
1805,larceny,ROBBERY
1806,larceny,ROBBERY
1807,larceny,ROBBERY
1808,larceny,ROBBERY
1809,larceny,ROBBERY
1810,larceny,ROBBERY
1811,larceny,ROBBERY
1812,larceny,ROBBERY
1813,larceny,ROBBERY
1814,larceny,ROBBERY
1815,larceny,ROBBERY
1816,larceny,ROBBERY
1817,larceny,ROBBERY
1818,larceny,ROBBERY
1819,aggravated-assault,ASSAULT
1820,aggravated-assault,ROBBERY
1821,larceny,ROBBERY
1822,larceny,ROBBERY
1823,larceny,ROBBERY
1824,larceny,ROBBERY
1825,larceny,ROBBERY
1826,aggravated-assault,ASSAULT
1827,larceny,ROBBERY
1828,larceny,ROBBERY
1829,larceny,ROBBERY
1830,larceny,ROBBERY
1831,aggravated-assault,ROBBERY
1832,larceny,ROBBERY
1833,larceny,ROBBERY
1834,larceny,ROBBERY
1835,larceny,ROBBERY
1836,larceny,ROBBERY
1837,larceny,ROBBERY
1838,larceny,ROBBERY
1839,larceny,ROBBERY
1840,larceny,ROBBERY
1841,larceny,ROBBERY
1842,larceny,ROBBERY
1843,larceny,ROBBERY
1844,larceny,ROBBERY
1845,larceny,ROBBERY
1846,larceny,ROBBERY
1847,larceny,ROBBERY
1848,larceny,ROBBERY
1849,larceny,ROBBERY
1850,larceny,ROBBERY
1851,larceny,ROBBERY
1852,larceny,ROBBERY
1853,larceny,ROBBERY
1854,aggravated-assault,ASSAULT
1855,larceny,ROBBERY
1856,larceny,ROBBERY
1857,larceny,ROBBERY
1858,larceny,ROBBERY
1859,larceny,ROBBERY
1860,larceny,ROBBERY
1861,robbery,ROBBERY
1862,robbery,ROBBERY
1863,larceny,ROBBERY
1864,larceny,ROBBERY
1865,robbery,ROBBERY
1866,larceny,ROBBERY
1867,robbery,ROBBERY
1868,larceny,ROBBERY
1869,larceny,ROBBERY
1870,larceny,ROBBERY
1871,larceny,ROBBERY
1872,larceny,ROBBERY
1873,larceny,ROBBERY
1874,larceny,ROBBERY
1875,larceny,ROBBERY
1876,larceny,ROBBERY
1877,larceny,ROBBERY
1878,aggravated-assault,ROBBERY
1879,larceny,ROBBERY
1880,larceny,ROBBERY
1881,larceny,ROBBERY
1882,larceny,ROBBERY
1883,larceny,ROBBERY
1884,larceny,ROBBERY
1885,larceny,ROBBERY
1886,larceny,ROBBERY
1887,larceny,ROBBERY
1888,robbery,ROBBERY
1889,larceny,ROBBERY
1890,aggravated-assault,ASSAULT
1891,larceny,ROBBERY
1892,larceny,ROBBERY
1893,larceny,ROBBERY
1894,aggravated-assault,ROBBERY
1895,larceny,ROBBERY
1896,larceny,ROBBERY
1897,aggravated-assault,ROBBERY
1898,larceny,ROBBERY
1899,larceny,ROBBERY
1900,larceny,ROBBERY
1901,robbery,ROBBERY
1902,larceny,ROBBERY
1903,larceny,ROBBERY
1904,larceny,ROBBERY
1905,larceny,ROBBERY
1906,larceny,ROBBERY
1907,larceny,ROBBERY
1908,larceny,ROBBERY
1909,larceny,ROBBERY
1910,larceny,ROBBERY
1911,larceny,ROBBERY
1912,robbery,ROBBERY
1913,aggravated-assault,ROBBERY
1914,larceny,ROBBERY
1915,larceny,ROBBERY
1916,larceny,ROBBERY
1917,larceny,ROBBERY
1918,aggravated-assault,ASSAULT
1919,larceny,ROBBERY
1920,larceny,ROBBERY
1921,larceny,ROBBERY
1922,larceny,ROBBERY
1923,larceny,ROBBERY
1924,aggravated-assault,ROBBERY
1925,larceny,ROBBERY
1926,larceny,ROBBERY
1927,larceny,ROBBERY
1928,larceny,ROBBERY
1929,larceny,ROBBERY
1930,larceny,ROBBERY
1931,larceny,ROBBERY
1932,larceny,ROBBERY
1933,larceny,ROBBERY
1934,larceny,ROBBERY
1935,aggravated-assault,ROBBERY
1936,larceny,ROBBERY
1937,larceny,ROBBERY
1938,larceny,ROBBERY
1939,larceny,ROBBERY
1940,murder,ROBBERY
1941,larceny,ROBBERY
1942,larceny,ROBBERY
1943,larceny,ROBBERY
1944,robbery,ROBBERY
1945,larceny,ROBBERY
1946,robbery,ROBBERY
1947,larceny,ROBBERY
1948,larceny,ROBBERY
